"ObjectID","PropertyID","PropertyValue","SourceID","TimeStamp"
"1558608303","AuthorsNamesList","friedlein,ashley","browns books","null"
"1558608303","AuthorsNamesList","friedlein,ashley","caiman","null"
"1558608303","AuthorsNamesList","friedlein,ashley","free postage ! @thebookcompany","null"
"1558608303","AuthorsNamesList","friedlein,ashley","gunars store","null"
"1558608303","AuthorsNamesList","friedlein,ashley","gunter koppon","null"
"1558608303","AuthorsNamesList","friedlein,ashley","helion & company ltd","null"
"1558608303","AuthorsNamesList","friedlein,ashley","lakeside books","null"
"1558608303","AuthorsNamesList","friedlein,ashley","limelight bookshop","null"
"1558608303","AuthorsNamesList","friedlein,ashley","papamedia.com","null"
"1558608303","AuthorsNamesList","friedlein,ashley","powell's  books","null"
"1558608303","AuthorsNamesList","friedlein,ashley","quartermelon","null"
"1558608303","AuthorsNamesList","friedlein,ashley","revaluation books","null"
"1558608303","AuthorsNamesList","friedlein,ashley","sarl culture-factory","null"
"1558608303","AuthorsNamesList","friedlein,ashley","the book depository","null"
"1558608303","AuthorsNamesList","friedlein,ashley","the bookman, inc.","null"
"1558608303","AuthorsNamesList","friedlein,ashley","thebookcom","null"
"1558608303","AuthorsNamesList","friedlein,ashley","worldofbooks","null"
"1558608311","AuthorsNamesList","mirel,barbara","a1books","null"
"1558608311","AuthorsNamesList","mirel,barbara","blackwell online","null"
"1558608311","AuthorsNamesList","mirel,barbara","bobs books","null"
"1558608311","AuthorsNamesList","mirel,barbara","book lovers usa","null"
"1558608311","AuthorsNamesList","mirel,barbara","books2anywhere.com","null"
"1558608311","AuthorsNamesList","mirel,barbara","browns books","null"
"1558608311","AuthorsNamesList","mirel,barbara","caiman","null"
"1558608311","AuthorsNamesList","mirel,barbara","free postage ! @thebookcompany","null"
"1558608311","AuthorsNamesList","mirel,barbara","lakeside books","null"
"1558608311","AuthorsNamesList","mirel,barbara","limelight bookshop","null"
"1558608311","AuthorsNamesList","mirel,barbara","papamedia.com","null"
"1558608311","AuthorsNamesList","mirel,barbara","powell's  books","null"
"1558608311","AuthorsNamesList","mirel,barbara","quartermelon","null"
"1558608311","AuthorsNamesList","mirel,barbara","revaluation books","null"
"1558608311","AuthorsNamesList","mirel,barbara","thebookcom","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","a1books","null"
"155860832X","AuthorsNamesList","peterson,larry","best book deals","null"
"155860832X","AuthorsNamesList","peterson,larry","caiman","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","cheaptext4u","null"
"155860832X","AuthorsNamesList","peterson,larry","cobain llc","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","ecampus.com","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","enjoystudy","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","flybookstore","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","glued to the tube books","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","international books","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","lakeside books","null"
"155860832X","AuthorsNamesList","peterson,larry","limelight bookshop","null"
"155860832X","AuthorsNamesList","peterson,larry","macysbook","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","papamedia.com","null"
"155860832X","AuthorsNamesList","peterson,larry","powell's  books","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","quartermelon","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","reliable book service","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","revaluation books","null"
"155860832X","AuthorsNamesList","peterson,larry","speedy books shipping from usa!","null"
"155860832X","AuthorsNamesList","peterson,larry","textbooksnow","null"
"155860832X","AuthorsNamesList","peterson,larry","the book depository","null"
"155860832X","AuthorsNamesList","peterson,larry; davie,bruce","the bookman, inc.","null"
"155860832X","AuthorsNamesList","peterson,larry","thebookcom","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","a1books","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","ashleyjohnson","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","bobs books","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","bookpenny","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","books down under","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","cobain llc","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","cummings books","null"
"1558608346","AuthorsNamesList","beaumont,leland","gunars store","null"
"1558608346","AuthorsNamesList","hofmann,markus","gunter koppon","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","htbook","null"
"1558608346","AuthorsNamesList","hofmann,markus","limelight bookshop","null"
"1558608346","AuthorsNamesList","hofmann,markus","macysbook","null"
"1558608346","AuthorsNamesList","hofmann,markus","powell's  books","null"
"1558608346","AuthorsNamesList","beaumont,leland; hofmann,markus","reliable book service","null"
"1558608346","AuthorsNamesList","hofmann,markus","revaluation books","null"
"1558608346","AuthorsNamesList","hofmann,markus","the book depository","null"
"1558608346","AuthorsNamesList","hofmann,markus","worldofbooks","null"
"1558608354","AuthorsNamesList","gould,david","a1books","null"
"1558608354","AuthorsNamesList","puder,","aha-buch","null"
"1558608354","AuthorsNamesList","gould,david","annex books inc","null"
"1558608354","AuthorsNamesList","gould,david","blackwell online","null"
"1558608354","AuthorsNamesList","gould,david","bobs books","null"
"1558608354","AuthorsNamesList","gould,david","book lovers usa","null"
"1558608354","AuthorsNamesList","gould,david","books down under","null"
"1558608354","AuthorsNamesList","gould,david","browns books","null"
"1558608354","AuthorsNamesList","gould,david","caiman","null"
"1558608354","AuthorsNamesList","gould,david","free postage ! @thebookcompany","null"
"1558608354","AuthorsNamesList","gould,david","gunars store","null"
"1558608354","AuthorsNamesList","gould,david","lakeside books","null"
"1558608354","AuthorsNamesList","gould,david","limelight bookshop","null"
"1558608354","AuthorsNamesList","gould,david","papamedia.com","null"
"1558608354","AuthorsNamesList","gould,david","paperbackworld.de","null"
"1558608354","AuthorsNamesList","gould,david","quartermelon","null"
"1558608354","AuthorsNamesList","gould,david","revaluation books","null"
"1558608354","AuthorsNamesList","gould,david","the book depository","null"
"1558608354","AuthorsNamesList","gould,david","the bookman, inc.","null"
"1558608354","AuthorsNamesList","gould,david","the second reader bookshop","null"
"1558608354","AuthorsNamesList","gould,david","thebookcom","null"
"1558608362","AuthorsNamesList","brunner,robert","a1books","null"
"1558608362","AuthorsNamesList","brunner,robert","bobs books","null"
"1558608362","AuthorsNamesList","brunner,robert","book lovers usa","null"
"1558608362","AuthorsNamesList","brunner,robert","books down under","null"
"1558608362","AuthorsNamesList","brunner,robert","books2anywhere.com","null"
"1558608362","AuthorsNamesList","brunner,robert","caiman","null"
"1558608362","AuthorsNamesList","brunner,robert","gunars store","null"
"1558608362","AuthorsNamesList","brunner,robert","gunter koppon","null"
"1558608362","AuthorsNamesList","brunner,robert","hippo books","null"
"1558608362","AuthorsNamesList","brunner,robert","limelight bookshop","null"
"1558608362","AuthorsNamesList","brunner,robert","powell's  books","null"
"1558608362","AuthorsNamesList","brunner,robert","revaluation books","null"
"1558608362","AuthorsNamesList","brunner,robert","sarl culture-factory","null"
"1558608362","AuthorsNamesList","brunner,robert","the book depository","null"
"1558608362","AuthorsNamesList","brunner,robert","vielbuch.de - onlineantiquariat","null"
"1558608362","AuthorsNamesList","brunner,robert","woodward books","null"
"1558608362","AuthorsNamesList","brunner,robert","worldofbooks","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","a1books","null"
"1558608389","AuthorsNamesList","luebke,david; reddy,martin; cohen,jonathan","aha-buch","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","ashleyjohnson","null"
"1558608389","AuthorsNamesList","luebke,david","blackwell online","null"
"1558608389","AuthorsNamesList","luebke,david; reddy,martin","bobs books","null"
"1558608389","AuthorsNamesList","luebke,david; reddy,martin; cohen,jonathan; ami,","book lovers usa","null"
"1558608389","AuthorsNamesList","luebke,david; reddy,martin","books down under","null"
"1558608389","AuthorsNamesList","luebke,david","browns books","null"
"1558608389","AuthorsNamesList","luebke,david","caiman","null"
"1558608389","AuthorsNamesList","luebke,david","college book service","null"
"1558608389","AuthorsNamesList","luebke,david","free postage ! @thebookcompany","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","gotbooks","null"
"1558608389","AuthorsNamesList","luebke,david","gunars store","null"
"1558608389","AuthorsNamesList","luebke,david","gunter koppon","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin","htbook","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","lakeside books","null"
"1558608389","AuthorsNamesList","luebke,david","papamedia.com","null"
"1558608389","AuthorsNamesList","luebke,david","paperbackworld.de","null"
"1558608389","AuthorsNamesList","luebke,david","powell's  books","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","quartermelon","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","revaluation books","null"
"1558608389","AuthorsNamesList","luebke,david","sarl culture-factory","null"
"1558608389","AuthorsNamesList","varshney,amitabh; watson,benjamin; cohen,jonathan; luebke,david; huebner,robert; reddy,martin","sunmark store","null"
"1558608389","AuthorsNamesList","luebke,david","the book depository","null"
"1558608389","AuthorsNamesList","luebke,david","thebookcom","null"
"1558608389","AuthorsNamesList","luebke,david","versandantiquariat robert a. mueller","null"
"1558608389","AuthorsNamesList","luebke,david","worldofbooks","null"
"1558608435","AuthorsNamesList","fraternali,piero; bongio,aldo; matera,maristella; brambilla,marco; comai,sara; ceri,stefano","a1books","null"
"1558608435","AuthorsNamesList","fraternali,piero; bongio,aldo; matera,maristella; brambilla,marco; comai,sara; ceri,stefano","ashleyjohnson","null"
"1558608435","AuthorsNamesList","ceri,stefano","bobs books","null"
"1558608435","AuthorsNamesList","ceri,stefano","books down under","null"
"1558608435","AuthorsNamesList","ceri,stefano","caiman","null"
"1558608435","AuthorsNamesList","ceri,stefano","gunars store","null"
"1558608435","AuthorsNamesList","ceri,stefano","gunter koppon","null"
"1558608435","AuthorsNamesList","brambilla,marco; bongio,aldo","htbook","null"
"1558608435","AuthorsNamesList","bongio,aldo; fraternali,piero; ceri,stefano","lakeside books","null"
"1558608435","AuthorsNamesList","ceri,stefano","limelight bookshop","null"
"1558608435","AuthorsNamesList","ceri,stefano","orca books","null"
"1558608435","AuthorsNamesList","ceri,stefano","papamedia.com","null"
"1558608435","AuthorsNamesList","ceri,stefano","paperbackworld.de","null"
"1558608435","AuthorsNamesList","fraternali,piero; bongio,aldo; matera,maristella; brambilla,marco; comai,sara; ceri,stefano","revaluation books","null"
"1558608435","AuthorsNamesList","ceri,stefano","sarl culture-factory","null"
"1558608435","AuthorsNamesList","ceri,stefano","the book depository","null"
"1558608435","AuthorsNamesList","fraternali,piero; bongio,aldo; matera,maristella; brambilla,marco; comai,sara; ceri,stefano","the bookman, inc.","null"
"1558608435","AuthorsNamesList","ceri,stefano","thebookcom","null"
"1558608435","AuthorsNamesList","ceri,stefano","versandantiquariat robert a. mueller","null"
"1558608435","AuthorsNamesList","ceri,stefano","worldofbooks","null"
"155860846X","AuthorsNamesList","almeroth,kevin; makofske,david","a1books","null"
"155860846X","AuthorsNamesList","almeroth,kevin; makofske,david","book lovers usa","null"
"155860846X","AuthorsNamesList","almeroth,kevin; makofske,david","boox2relyon","null"
"155860846X","AuthorsNamesList","almeroth,kevin","caiman","null"
"155860846X","AuthorsNamesList","almeroth,kevin","limelight bookshop","null"
"155860846X","AuthorsNamesList","almeroth,kevin; makofske,david","papamedia.com","null"
"155860846X","AuthorsNamesList","almeroth,kevin; makofske,david","revaluation books","null"
"155860846X","AuthorsNamesList","almeroth,kevin","sarl culture-factory","null"
"155860846X","AuthorsNamesList","almeroth,kevin","the book depository","null"
"1558608486","AuthorsNamesList","perlin,ken; ebert,david; peachey,darwyn; musgrave,kenton","a1books","null"
"1558608486","AuthorsNamesList","ebert,david; peachey,darwyn; musgrave,kenton","aha-buch","null"
"1558608486","AuthorsNamesList","ebert,david","best book deals","null"
"1558608486","AuthorsNamesList","perlin,ken; ebert,david; peachey,darwyn; worley,steven; musgrave,kenton","blackwell online","null"
"1558608486","AuthorsNamesList","perlin,ken; ebert,david; peachey,darwyn; musgrave,kenton","bobs books","null"
"1558608486","AuthorsNamesList","ebert,david; peachey,darwyn; musgrave,kenton","book lovers usa","null"
"1558608486","AuthorsNamesList","ebert,david","browns books","null"
"1558608486","AuthorsNamesList","musgrave,kenton","caiman","null"
"1558608486","AuthorsNamesList","ebert,david","free postage ! @thebookcompany","null"
"1558608486","AuthorsNamesList","perlin,ken","gunter koppon","null"
"1558608486","AuthorsNamesList","perlin,ken; ebert,david; peachey,darwyn; worley,steven; musgrave,kenton","lakeside books","null"
"1558608486","AuthorsNamesList","ebert,david","limelight bookshop","null"
